NumeroCarnet,CodigoCurso,Nota
101270252,153995.0,74
101270252,161171.0,53
101270252,143773.0,52
101270279,127817.0,87
101270279,159817.0,72
101270279,159815.0,60
101270279,159823.0,76
101270279,156333.0,80
101270279,159816.0,77
101270279,127021.0,77
101270279,159818.0,95
101270279,159819.0,83
101270279,156333.0,60
101270279,159822.0,97
101270279,115470.0,84
101270279,159823.0,58
101270279,159823.0,55
101270279,121510.0,59
101270279,116288.0,57
101270279,125982.0,57
101270279,127021.0,64
101270279,123874.0,65
101270279,159823.0,98
101270279,159818.0,50
101270279,159815.0,79
101270350,153092.0,82
101270350,130075.0,52
101270350,152775.0,59
101270350,148519.0,89
101270350,146324.0,78
101270350,161105.0,74
101270350,145060.0,85
101270350,161142.0,55
101270350,160076.0,75
101270350,150199.0,60
101270350,148497.0,81
101270350,161072.0,75
101270350,161121.0,92
101270350,161040.0,82
101270350,161129.0,78
101270350,161048.0,67
101270350,154245.0,66
101270350,148519.0,51
101270350,161134.0,100
101270350,152750.0,94
101270350,156775.0,78
101270350,145507.0,79
101270350,145060.0,66
101270350,142410.0,55
101270350,144718.0,54
101270350,161181.0,62
101270350,149934.0,61
101270352,125611.0,91
101270352,114283.0,72
101270352,126923.0,57
101270352,131334.0,75
101270352,159553.0,91
101270352,124235.0,89
101270352,113793.0,100
101270352,119757.0,64
101270352,120305.0,55
101270352,143833.0,64
101270352,124106.0,85
101270352,111193.0,56
101270352,159902.0,66
101270352,113873.0,53
101270352,159595.0,94
101270543,112485.0,96
101270543,114294.0,83
101270543,114294.0,63
101270543,112031.0,96
101270543,160582.0,72
101270543,124022.0,68
101270543,160668.0,82
101270582,107669.0,66
101270582,107669.0,88
101270582,107669.0,82
101270582,107669.0,76
101270582,127231.0,88
101270582,107669.0,57
101270582,127231.0,76
101270582,127231.0,62
101270582,127231.0,92
101270582,107669.0,92
101270582,107669.0,93
101270582,127231.0,70
101270582,107669.0,93
101270582,127231.0,96
101270582,107669.0,96
101270582,107669.0,52
101270582,107669.0,79
101270582,107669.0,89
101270582,127231.0,87
101270582,127231.0,96
101270582,107669.0,95
101270676,109864.0,53
101270676,115684.0,80
101270676,143084.0,51
101270676,156079.0,87
101270676,156032.0,77
101270676,118557.0,64
101270676,111117.0,84
101270676,118565.0,100
101270676,111117.0,59
101270676,111985.0,70
101270676,143084.0,56
101270676,111117.0,95
101270676,108182.0,89
101270676,118745.0,96
101270676,109863.0,72
101270676,156032.0,51
101270676,159755.0,96
101270676,125000.0,72
101270676,117871.0,64
101270676,156258.0,75
101270676,159758.0,54
101270676,111117.0,79
101270676,156079.0,71
101270676,156296.0,81
101270676,122822.0,80
101270676,118557.0,80
101270676,115684.0,52
101270676,122822.0,50
101270676,111117.0,57
101270676,160969.0,54
101270676,109924.0,74
101270676,111117.0,55
101270676,159755.0,85
101270676,125000.0,87
101270676,125389.0,71
101270676,156258.0,84
101270676,156258.0,73
101270676,109924.0,67
101270779,123901.0,65
101270779,118497.0,100
101270779,118876.0,74
101270779,118876.0,68
101270779,118876.0,79
101270779,123901.0,90
101270779,118497.0,70
101270779,160980.0,86
101270779,160650.0,56
101270779,123080.0,77
101270779,117460.0,59
101270779,118497.0,55
101270779,123901.0,73
101270779,117460.0,77
101270779,110319.0,100
101270779,123901.0,81
101270779,123080.0,100
101270779,160650.0,58
101270779,118876.0,72
101270779,160650.0,56
101270779,117460.0,50
101270779,123080.0,78
101270779,160647.0,53
101270779,123080.0,88
101270779,110319.0,79
101270779,160980.0,51
101270779,117460.0,66
101270779,117460.0,73
101270779,117460.0,100
101270779,160649.0,85
101270779,159989.0,81
101270779,110319.0,51
101270779,118876.0,94
101270779,123080.0,93
101270779,159989.0,63
101270779,118876.0,78
101270779,118497.0,58
101270810,125466.0,75
101270810,124113.0,89
101270810,128214.0,90
101270810,128214.0,90
101270810,160758.0,55
101270810,128215.0,98
101270810,124113.0,67
101270810,160758.0,86
101270810,125466.0,98
101270810,124113.0,72
101270810,160758.0,95
101270810,128214.0,97
101270810,160758.0,88
101270810,128214.0,92
101270810,124113.0,73
101270810,124113.0,95
101270875,121718.0,59
101270875,111659.0,64
101270875,113210.0,73
101270875,111556.0,63
101270875,156441.0,70
101270875,160335.0,73
101270875,114432.0,62
101270875,109736.0,93
101270875,160335.0,76
101270875,121388.0,65
101270875,123542.0,81
101270875,109554.0,52
101270875,111162.0,62
101270875,119479.0,94
101270875,156443.0,61
101270875,111813.0,59
101270875,110953.0,86
101270875,111162.0,67
101270875,108639.0,61
101270875,119479.0,70
101270875,160372.0,82
101270875,156493.0,71
101270875,117853.0,55
101270875,123991.0,89
101270875,121728.0,64
101270875,111659.0,99
101270875,111162.0,87
101270875,121728.0,99
101270875,109736.0,51
101270875,114754.0,97
101280212,114000.0,100
101280212,111470.0,63
101280212,111430.0,100
101280212,160357.0,95
101280212,114000.0,69
101280212,156306.0,68
101280212,113591.0,95
101280212,114000.0,59
101280212,108094.0,82
101280212,117068.0,87
101280212,156306.0,54
101280212,113024.0,95
101280212,114000.0,100
101280212,160451.0,65
101280212,113591.0,91
101280212,114000.0,55
101280212,159840.0,56
101280212,114000.0,76
101280212,113024.0,70
101280212,159840.0,74
101280212,160357.0,68
101280212,114000.0,57
101280212,114000.0,94
101280212,160451.0,86
101280212,111430.0,86
101280212,122172.0,65
101280212,114000.0,85
101280212,135062.0,96
101280212,111435.0,72
101280212,122177.0,99
101280212,112571.0,52
101280212,111430.0,74
101280212,159803.0,69
101280212,113591.0,60
101280212,114120.0,78
101280212,135062.0,54
101280212,111873.0,66
101280378,130362.0,54
101280378,130362.0,99
101280378,130362.0,51
101280378,130362.0,52
101280378,130362.0,68
101280378,130362.0,92
101280378,130362.0,98
101280378,130362.0,53
101280378,130362.0,59
101280378,130362.0,55
101280378,130362.0,85
101280378,130362.0,57
101280378,130362.0,96
101280378,130362.0,58
101280455,159553.0,89
101280455,116268.0,52
101280455,108471.0,83
101280455,120305.0,56
101280455,114292.0,58
101280455,120305.0,78
101280455,112899.0,92
101280455,113873.0,73
101280455,159629.0,80
101280455,145023.0,100
101280455,159595.0,79
101280455,112682.0,85
101280455,120305.0,91
101280455,111193.0,52
101280455,111129.0,83
101280455,159629.0,66
101280455,114061.0,99
101280455,124296.0,80
101280455,120305.0,88
101280455,125611.0,80
101280455,124296.0,60
101280455,143833.0,52
101280455,126923.0,62
101280455,125611.0,74
101280455,111129.0,78
101280473,159822.0,56
101280473,159817.0,74
101280473,159818.0,84
101280473,115470.0,53
101280473,159819.0,65
101280473,123874.0,81
101280473,127817.0,63
101280473,159817.0,54
101280473,123874.0,81
101280473,127817.0,80
101280473,127817.0,75
101280473,121510.0,69
101280473,121510.0,78
101280473,125982.0,60
101280473,125982.0,63
101280473,115470.0,86
101280473,159822.0,62
101280473,159815.0,93
101280473,159818.0,94
101280473,159819.0,99
101280473,125984.0,91
101280473,127817.0,76
101280473,123874.0,54
101280473,159817.0,69
101280473,125984.0,99
101280473,121510.0,65
101280473,159817.0,50
101280473,159822.0,70
101280473,159816.0,70
101280473,127817.0,99
101280473,159822.0,83
101280473,121510.0,76
101280473,156333.0,59
101280473,127817.0,51
101280473,127817.0,91
101280473,159819.0,84
101280473,125982.0,68
101280473,125982.0,81
101280473,159817.0,95
101280661,126892.0,64
101280661,116570.0,55
101280661,122678.0,52
101280661,109882.0,75
101280661,122678.0,74
101280661,126892.0,66
101280661,123858.0,100
101280661,116570.0,56
101280661,122678.0,52
101280661,126892.0,89
101280661,123858.0,51
101280661,110943.0,60
101280661,116570.0,69
101280661,122678.0,62
101280661,123858.0,65
101280661,122678.0,96
101280661,116570.0,99
101280661,109882.0,64
101280661,123858.0,98
101280661,123858.0,75
101280661,126892.0,63
101280667,124966.0,84
101280667,122728.0,53
101280667,122728.0,74
101280667,122728.0,78
101280667,112022.0,82
101280667,121382.0,99
101280667,116041.0,94
101280667,122728.0,80
101280667,122728.0,83
101280667,112487.0,76
101280667,122728.0,72
101280667,122728.0,59
101280667,109579.0,68
101280667,116041.0,56
101280847,112764.0,85
101280847,124259.0,69
101280847,113988.0,82
101280847,119676.0,59
101280847,116283.0,97
101280847,124259.0,58
101280847,112764.0,85
101280847,112764.0,59
101280847,112764.0,96
101280847,124259.0,88
101280847,113988.0,83
101280847,119676.0,84
101280847,119676.0,76
101280847,116283.0,60
101280847,119678.0,98
101280847,124259.0,81
101280847,110065.0,77
101280847,124259.0,68
101280847,124259.0,56
101280847,113988.0,88
101280847,116283.0,72
101280847,119678.0,57
101280847,110065.0,99
101280847,116283.0,63
101280847,119678.0,70
101280847,119678.0,77
101280847,110065.0,93
101280847,112764.0,63
101280847,112764.0,55
101280847,119676.0,53
101280847,112764.0,59
101280847,119678.0,87
101280884,108933.0,97
101280884,125363.0,72
101280884,156531.0,96
101280884,159730.0,64
101280884,159730.0,56
101280884,156531.0,54
101280884,118977.0,75
101280884,160367.0,75
101280884,156290.0,55
101280884,160332.0,79
101280884,109859.0,94
101280884,107754.0,82
101280884,108933.0,97
101280884,160191.0,77
101280884,124589.0,99
101280884,116549.0,78
101280884,160332.0,53
101280884,127097.0,95
101280884,160707.0,77
101280884,159730.0,99
101280884,109859.0,95
101280884,160191.0,81
101280884,118977.0,86
101280884,116549.0,92
101280884,160334.0,50
101280904,124781.0,97
101280904,119227.0,77
101280904,126675.0,64
101280904,113908.0,91
101280904,111966.0,94
101280904,116572.0,97
101280904,116577.0,84
101280904,125776.0,78
101280904,113908.0,67
101280904,111966.0,88
101280904,115669.0,50
101280904,116572.0,59
101280904,122047.0,78
101280904,127686.0,82
101280947,120783.0,67
101280947,121156.0,84
101280947,120728.0,70
101280947,128156.0,78
101290005,117360.0,53
101290005,111650.0,67
101290005,111650.0,86
101290005,112031.0,91
101290005,112031.0,89
101290005,109021.0,50
101290005,117360.0,100
101290005,112485.0,79
101290005,112031.0,71
101290005,128115.0,100
101290005,128115.0,73
101290005,112031.0,72
101290005,117360.0,86
101290149,160334.0,89
101290149,125363.0,53
101290149,109847.0,77
101290149,127097.0,98
101290149,109003.0,63
101290149,125363.0,55
101290149,127069.0,61
101290149,118977.0,98
101290149,159730.0,66
101290149,116549.0,93
101290149,116549.0,99
101290149,109847.0,78
101290149,124589.0,63
101290149,109859.0,82
101290149,156290.0,88
101290149,160367.0,60
101290149,123398.0,53
101290149,108933.0,53
101290149,156326.0,65
101290149,160191.0,69
101290149,109847.0,60
101290149,160707.0,79
101290149,109003.0,70
101290149,160332.0,52
101290149,160367.0,97
101290149,107754.0,83
101290149,109859.0,73
101290149,160367.0,72
101290149,125363.0,55
101290149,127069.0,91
101290149,160707.0,80
101290149,160334.0,96
101290149,160334.0,72
101290149,109847.0,57
101290149,156290.0,62
101290149,109847.0,85
101290149,109660.0,50
101290149,160332.0,63
101290155,130362.0,71
101290155,130362.0,64
101290155,130362.0,75
101290155,130362.0,60
101290155,130362.0,82
101290155,130362.0,76
101290155,130362.0,65
101290155,130362.0,55
101290155,130362.0,62
101290155,130362.0,88
101290155,130362.0,81
101290155,130362.0,99
101290155,130362.0,52
101290155,130362.0,51
101290155,130362.0,76
101290155,130362.0,95
101290155,130362.0,54
101290155,130362.0,100
101290155,130362.0,68
101290310,122592.0,91
101290310,122591.0,82
101290310,122592.0,90
101290310,122592.0,61
101290310,122591.0,51
101290310,122591.0,58
101290310,122592.0,99
101290310,122592.0,74
101290310,122591.0,96
101290310,122592.0,83
101290310,122592.0,99
101290310,122591.0,98
101290310,122592.0,69
101290310,122592.0,89
101290310,122591.0,75
101290310,122592.0,54
101290310,122592.0,93
101290310,122592.0,92
101290310,122592.0,86
101290310,122592.0,82
101290310,122592.0,65
101290310,122592.0,92
101290310,122591.0,95
101290310,122592.0,53
101290310,122591.0,52
101290310,122591.0,75
101290310,122591.0,80
101290310,122592.0,70
101290310,122592.0,68
101290310,122592.0,73
101290310,122591.0,54
101290310,122592.0,64
101290310,122591.0,70
101290310,122591.0,80
101290310,122592.0,87
101290310,122592.0,94
101290310,122591.0,52
101290354,119848.0,88
101290354,119846.0,85
101290354,119866.0,66
101290354,119866.0,54
101290354,119866.0,64
101290354,119854.0,77
101290354,119866.0,64
101290354,119866.0,88
101290354,119866.0,98
101290354,119866.0,55
101290354,119866.0,89
101290354,119866.0,95
101290354,119866.0,89
101290354,119866.0,87
101290354,119846.0,71
101290354,119866.0,76
101290354,160643.0,91
101290354,119866.0,94
101290354,119844.0,55
101290354,119866.0,57
101290354,119866.0,96
101290354,119846.0,96
101290354,126948.0,68
101290354,119866.0,95
101290354,119866.0,95
101290354,119866.0,80
101290354,119866.0,76
101290354,119848.0,66
101290354,119866.0,82
101290354,119866.0,85
101290354,119866.0,90
101290354,119866.0,93
101290354,119866.0,80
101290397,130075.0,88
101290397,153628.0,63
101290397,150200.0,77
101290397,161159.0,92
101290397,161009.0,71
101290397,161011.0,71
101290397,161058.0,55
101290431,116353.0,85
101290431,116353.0,84
101290431,118262.0,73
101290431,116353.0,93
101290431,116353.0,66
101290431,118262.0,87
101290431,118262.0,82
101290431,116353.0,51
101290431,116353.0,68
101290431,118262.0,96
101290431,116353.0,93
101290431,118262.0,66
101290431,116353.0,51
101290431,118262.0,59
101300207,160730.0,53
101300207,160730.0,92
101300207,160968.0,85
101300207,156003.0,100
101300207,109640.0,91
101300207,111935.0,85
101300207,111935.0,89
101300207,159787.0,88
101300207,160727.0,67
101300207,159787.0,69
101300207,159787.0,66
101300207,160729.0,54
101300207,160728.0,70
101300207,159790.0,93
101300207,159792.0,100
101300207,160729.0,81
101300207,115758.0,95
101300207,159790.0,87
101300207,159791.0,89
101300207,160728.0,93
101300207,115758.0,89
101300207,115758.0,66
101300207,160729.0,71
101300207,159787.0,57
101300207,109640.0,84
101300207,160727.0,55
101300341,113960.0,68
101300341,113960.0,97
101300341,113960.0,71
101300341,109597.0,83
101300341,115467.0,95
101300341,127078.0,96
101300341,110203.0,71
101300341,118790.0,78
101300341,113960.0,80
101300341,115575.0,65
101300341,126551.0,53
101300341,118254.0,56
101300341,110714.0,52
101300341,119716.0,99
101300341,156623.0,62
101300341,118008.0,62
101300341,123926.0,72
101300358,122029.0,74
101300358,126647.0,80
101300358,126650.0,85
101300358,121036.0,59
101300358,159641.0,55
101300358,124093.0,72
101300358,120599.0,98
101300358,124093.0,97
101300358,126647.0,73
101300358,121036.0,99
101300358,126651.0,79
101300358,126647.0,83
101300358,124093.0,92
101300358,122031.0,71
101300358,126651.0,85
101300358,159641.0,75
101300358,124093.0,78
101300358,126647.0,71
101300358,113802.0,61
101300361,128215.0,71
101300361,128214.0,98
101300361,128215.0,66
101300361,128215.0,89
101300361,128214.0,81
101300361,160758.0,86
101300362,110065.0,82
101300362,116283.0,55
101300362,124259.0,54
101300362,110065.0,97
101300362,119676.0,64
101300362,119678.0,69
101300362,112764.0,71
101300362,124259.0,79
101300362,119676.0,69
101300362,119676.0,80
101300362,119678.0,95
101300362,124259.0,63
101300362,124259.0,93
101300362,113988.0,86
101300362,112764.0,89
101300362,119678.0,78
101300362,113988.0,89
101300362,124259.0,77
101300362,112764.0,74
101300362,119678.0,84
101300362,112764.0,59
101300362,110065.0,60
101300362,124259.0,91
101300362,119676.0,87
101300362,113988.0,65
101300362,119676.0,96
101300362,112764.0,78
101300362,112764.0,55
101300362,116283.0,55
101300362,112764.0,69
101300362,116283.0,100
101300362,112764.0,98
101300362,119676.0,67
101300362,112764.0,62
101300362,119676.0,91
101300362,116283.0,53
101300362,110065.0,83
101300362,112764.0,77
101300508,124817.0,71
101300508,114789.0,52
101300508,114789.0,75
101300508,124900.0,62
101300508,125755.0,54
101300508,110450.0,53
101300508,125754.0,52
101300508,114819.0,72
101300508,156009.0,54
101300508,110450.0,95
101300508,112742.0,92
101300508,127009.0,54
101300508,148233.0,88
101300508,124901.0,78
101300508,125383.0,84
101300508,127009.0,54
101300508,125383.0,89
101300508,117855.0,99
101300508,124900.0,50
101300508,159708.0,53
101300508,127009.0,63
101300594,130362.0,79
101300594,130362.0,50
101300594,130362.0,54
101300594,130362.0,96
101300594,130362.0,75
101300594,130362.0,93
101300742,117193.0,94
101300742,118669.0,63
101300742,123380.0,79
101300742,110043.0,54
101300742,114116.0,59
101300742,121758.0,84
101300742,159761.0,51
101300742,121758.0,89
101300742,108657.0,63
101300742,124316.0,77
101300929,114050.0,89
101300929,114050.0,70
101300929,114050.0,65
101300929,114050.0,64
101300929,114050.0,85
101300929,114050.0,74
101300929,114050.0,50
101300929,114050.0,85
101300929,114050.0,58
101300929,114050.0,82
101300929,114050.0,67
101300929,114050.0,74
101300929,114050.0,81
101300929,114050.0,92
101300929,114050.0,98
101300929,114050.0,95
101300929,114050.0,70
101300929,114050.0,70
101300929,114050.0,66
101300929,114050.0,80
101300929,114050.0,88
101300929,114050.0,50
101300929,114050.0,69
101300929,114050.0,74
101300929,114050.0,78
101300929,114050.0,91
101300982,160422.0,53
101300982,160422.0,62
101300982,160423.0,72
101300982,109855.0,76
101300982,160423.0,83
101300982,109855.0,86
101300982,110440.0,80
101300982,110440.0,91
101300982,160422.0,52
101300982,109855.0,91
101300982,160422.0,97
101300982,109855.0,90
101300982,110440.0,57
101300982,160423.0,61
101300982,160423.0,97
101300982,160423.0,65
101300982,160423.0,98
101300982,110440.0,96
101301000,145426.0,77
101301000,117785.0,60
101301000,113443.0,71
101301000,160004.0,65
101301000,145856.0,83
101301000,156343.0,54
101301000,145426.0,51
101301000,117540.0,68
101301000,117540.0,75
101310007,156676.0,54
101310007,109882.0,69
101310007,156676.0,52
101310007,126892.0,74
101310007,156676.0,86
101310007,156676.0,72
101310007,116570.0,50
101310007,156676.0,60
101310007,116570.0,93
101310007,109882.0,83
101310007,109882.0,77
101310007,122678.0,67
101310007,109882.0,93
101310007,126892.0,71
101310007,109882.0,75
101310007,126892.0,88
101310007,122678.0,78
101310007,109882.0,82
101310007,156676.0,56
101310007,110943.0,91
101310012,127916.0,96
101310012,121507.0,91
101310012,121507.0,90
101310012,121507.0,50
101310012,121507.0,86
101310166,122316.0,68
101310166,125976.0,59
101310166,107432.0,82
101310166,127078.0,72
101310166,113094.0,66
101310166,124970.0,66
101310228,122575.0,58
101310228,122575.0,75
101310228,122575.0,79
101310228,122575.0,100
101310228,122575.0,97
101310228,122575.0,97
101310228,122575.0,71
101310228,122575.0,84
101310228,122575.0,82
101310228,122575.0,95
101310228,122575.0,93
101310228,122575.0,53
101310228,122575.0,90
101310228,122575.0,71
101310228,122575.0,82
101310228,122575.0,74
101310228,122575.0,82
101310228,122575.0,75
101310228,122575.0,81
101310228,122575.0,91
101310228,122575.0,77
101310228,122575.0,86
101310228,122575.0,74
101310228,122575.0,65
101310228,122575.0,63
101310228,122575.0,87
101310228,122575.0,91
101310228,122575.0,99
101310291,160750.0,81
101310291,159702.0,55
101310291,113003.0,99
101310291,122846.0,84
101310291,109592.0,55
101310291,159700.0,72
101310291,113003.0,64
101310291,160750.0,61
101310291,159702.0,92
101310291,113003.0,92
101310291,156051.0,78
101310291,159700.0,62
101310291,109592.0,90
101310291,156051.0,64
101310291,122846.0,97
101310291,160750.0,53
101310291,122846.0,75
101310291,159702.0,88
101310291,160750.0,87
101310291,159700.0,69
101310291,113003.0,77
101310291,122846.0,99
101310291,159702.0,67
101310291,156051.0,57
101310291,109592.0,74
101310291,159702.0,59
101310291,109592.0,57
101310291,159702.0,63
101310291,122846.0,95
101310291,160750.0,68
101310291,109592.0,61
101310291,113003.0,77
101310303,112714.0,52
101310303,126513.0,98
101310303,116391.0,71
101310303,112726.0,54
101310303,160461.0,96
101310303,116391.0,59
101310303,126402.0,76
101310303,121278.0,60
101310303,127158.0,99
101310303,112726.0,63
101310303,126402.0,73
101310431,110065.0,69
101310431,113988.0,90
101310431,112764.0,88
101310431,124259.0,74
101310490,161014.0,97
101310490,130772.0,94
101310490,161006.0,58
101310490,154078.0,69
101310490,153110.0,86
101310490,153992.0,83
101310490,161163.0,93
101310490,146421.0,62
101310490,145301.0,58
101310490,143773.0,89
101310490,145694.0,65
101310490,145890.0,69
101310490,161159.0,51
101310490,160100.0,100
101310490,161103.0,79
101310490,161095.0,99
101310490,161016.0,59
101310490,161095.0,75
101310490,142826.0,99
101310490,143700.0,59
101310490,161183.0,60
101310490,145938.0,67
101310490,153696.0,78
101310490,143308.0,64
101310490,130828.0,94
101310490,145890.0,52
101310490,161141.0,52
101310490,161042.0,68
101310490,152739.0,71
101310522,156051.0,58
101310522,113003.0,76
101310522,113003.0,80
101310522,113003.0,88
101310522,159700.0,86
101310522,159700.0,84
101310522,160750.0,52
101310522,160750.0,98
101310522,159702.0,80
101310522,109592.0,93
101310522,122846.0,75
101310522,109592.0,51
101310522,159702.0,62
101310522,159702.0,85
101310522,159700.0,85
101310522,122846.0,80
101310522,113003.0,94
101310522,109592.0,86
101310522,160750.0,63
101310594,159557.0,85
101310594,110075.0,74
101310594,121469.0,76
101310594,112835.0,59
101310594,114640.0,63
101310594,113947.0,92
101310776,124363.0,61
101310776,124363.0,96
101310776,124363.0,71
101310776,124363.0,94
101310776,124363.0,78
101310776,124363.0,99
101310776,124363.0,88
101310776,124363.0,80
101310776,124363.0,75
101310776,124363.0,69
101310776,124363.0,98
101310776,124363.0,68
101310776,124363.0,51
101310776,124363.0,64
101310776,124363.0,91
101310776,124363.0,90
101310776,124363.0,77
101310776,124363.0,61
101310776,124363.0,92
101310776,124363.0,88
101310776,110946.0,75
101310776,124363.0,59
101310776,124363.0,66
101310776,110946.0,96
101310776,110946.0,95
101310776,110946.0,52
101310776,124363.0,55
101310776,118017.0,87
101310776,110946.0,80
101310776,124363.0,72
101310776,110946.0,87
101310776,124363.0,73
101310776,110946.0,61
101310776,124363.0,70
101310913,113944.0,92
101310913,118649.0,79
101310913,118942.0,72
101310913,131434.0,69
101310913,120117.0,92
101310913,159776.0,50
101310913,120091.0,89
101310913,125476.0,80
101310913,160965.0,81
101310913,113027.0,52
101310913,116297.0,52
101310937,130362.0,75
101310937,130362.0,67
101310937,130362.0,53
101310937,130362.0,65
101310937,130362.0,62
101310937,130362.0,51
101310937,130362.0,65
101310937,130362.0,50
101310937,130362.0,65
101310937,130362.0,95
101310983,121306.0,71
101310983,118016.0,98
101310983,113431.0,95
101310983,127043.0,70
101310983,117131.0,100
101310983,159802.0,62
101310983,118016.0,100
101310983,127521.0,73
101310983,159802.0,67
101310983,127043.0,73
101310983,108851.0,84
101310983,110751.0,93
101310983,113878.0,94
101310983,111696.0,65
101310983,113943.0,85
101310983,127043.0,54
101310983,113878.0,57
101310983,110751.0,96
101310983,120000.0,94
101310983,127521.0,61
101310983,113878.0,97
101310991,125242.0,87
101310991,125242.0,65
101310991,123439.0,69
101310991,112991.0,93
101310991,123850.0,84
101310991,128097.0,93
101310991,123439.0,91
101310991,159718.0,80
101310991,114153.0,65
101310991,119132.0,59
101310991,123439.0,56
101310991,128097.0,75
101310991,113749.0,62
101310991,121089.0,79
101310991,123850.0,86
101310991,119132.0,89
101310991,123850.0,58
101310991,125242.0,77
101310991,128097.0,87
101310991,122515.0,71
101310991,122515.0,74
101310991,114153.0,91
101310991,124075.0,60
101310991,119132.0,71
101310991,124075.0,79
101310991,125242.0,68
101310991,110785.0,61
101310991,113749.0,65
101310991,123850.0,82
101310991,128097.0,82
101310991,128096.0,97
101310991,123850.0,96
101310991,121089.0,71
101310991,121089.0,88
101310991,121089.0,100
101310991,123710.0,73
101310991,111954.0,57
101310991,119132.0,55
101310991,112991.0,50
101310991,123710.0,53
101320026,121346.0,93
101320026,109425.0,95
101320026,119630.0,69
101320026,110821.0,61
101320026,159759.0,98
101320026,120820.0,85
101320026,109425.0,74
101320026,121963.0,92
101320026,160490.0,87
101320026,113576.0,66
101320026,159677.0,100
101320026,121963.0,75
101320026,116746.0,99
101320026,116746.0,95
101320026,127648.0,60
101320026,137756.0,88
101320026,123432.0,52
101320026,117327.0,84
101320026,156358.0,74
101320026,127648.0,63
101320026,112869.0,56
101320026,108971.0,85
101320026,159677.0,51
101320026,156319.0,68
101320026,119874.0,64
101320045,128115.0,75
101320045,160882.0,84
101320045,160582.0,74
101320045,114019.0,96
101320045,124022.0,67
101320045,160670.0,96
101320045,117360.0,60
101320045,117360.0,80
101320045,112031.0,89
101320045,124022.0,93
101320045,112031.0,64
101320045,112031.0,80
101320045,112761.0,97
101320045,160582.0,61
101320045,160670.0,55
101320045,111650.0,50
101320045,112031.0,79
101320045,160582.0,63
101320045,128209.0,78
101320045,112031.0,77
101320045,112761.0,88
101320045,114019.0,58
101320045,109021.0,73
101320045,110068.0,62
101320047,156464.0,81
101320047,113480.0,95
101320047,115032.0,93
101320047,115032.0,79
101320047,113480.0,54
101320047,122553.0,91
101320047,110287.0,94
101320047,115032.0,76
101320047,115032.0,63
101320047,110287.0,50
101320047,110287.0,60
101320047,122553.0,52
101320047,122553.0,50
101320047,122553.0,60
101320047,113480.0,80
101320047,115032.0,80
101320047,110287.0,64
101320143,120489.0,63
101320143,119983.0,56
101320143,113022.0,72
101320143,110034.0,54
101320143,116603.0,52
101320143,113901.0,79
101320143,112093.0,93
101320143,120570.0,89
101320143,108976.0,67
101320143,160442.0,60
101320143,108976.0,50
101320143,123458.0,74
101320143,116522.0,72
101320143,123339.0,84
101320143,113022.0,80
101320143,160410.0,58
101320143,160538.0,78
101320143,122439.0,58
101320143,112378.0,50
101320143,123458.0,60
101320143,123453.0,87
101320143,119079.0,87
101320143,160434.0,64
101320143,112093.0,68
101320143,160955.0,62
101320143,123453.0,68
101320143,120489.0,66
101320143,160450.0,55
101320143,113972.0,99
101320143,111058.0,70
101320143,160450.0,75
101320143,113022.0,50
101320143,113901.0,73
101320143,113901.0,56
101320143,120489.0,67
101320143,119983.0,64
101320143,119983.0,100
101320143,111058.0,89
101320143,110152.0,84
101320143,108860.0,63
101320254,123301.0,66
101320254,118135.0,95
101320254,118135.0,92
101320254,123301.0,57
101320254,118135.0,72
101320254,123301.0,84
101320254,118135.0,100
101320254,118135.0,60
101320254,118135.0,96
101320254,123301.0,99
101320254,118135.0,93
101320254,123301.0,61
101320254,123301.0,100
101320254,123301.0,66
101320254,118135.0,69
101320254,123301.0,97
101320254,123301.0,73
101320254,123301.0,50
101320254,123301.0,85
101320254,118135.0,89
101320254,123301.0,92
101320254,118135.0,68
101320254,123301.0,72
101320254,123301.0,99
101320254,123301.0,87
101320425,111470.0,92
101320425,126109.0,58
101320425,111430.0,89
101320425,111435.0,68
101320425,124969.0,72
101320425,126109.0,97
101320425,114000.0,78
101320425,111873.0,92
101320425,160357.0,74
101320425,159840.0,100
101320425,124969.0,81
101320425,156306.0,94
101320425,108094.0,62
101320425,122177.0,100
101320425,111873.0,81
101320425,160357.0,91
101320425,108588.0,94
101320425,111873.0,74
101320425,114000.0,51
101320433,119132.0,75
101320433,122515.0,76
101320433,125242.0,54
101320433,128096.0,58
101320433,110785.0,51
101320433,128096.0,74
101320437,124155.0,90
101320437,113257.0,100
101320437,108374.0,83
101320437,123682.0,96
101320437,156726.0,88
101320437,113257.0,69
101320437,143870.0,79
101320437,156215.0,92
101320437,110261.0,60
101320437,156741.0,69
101320437,159776.0,54
101320437,146777.0,89
101320437,118021.0,55
101320437,121975.0,96
101320437,116189.0,89
101320437,160409.0,64
101320437,110261.0,81
101320437,160579.0,84
101320437,122881.0,73
101320437,110661.0,56
101320437,116189.0,99
101320437,127073.0,96
101320437,152514.0,61
101320437,144157.0,67
101320437,160448.0,66
101320437,123623.0,80
101320437,126172.0,95
101320437,121594.0,85
101320437,120117.0,80
101320437,160448.0,51
101320437,122347.0,67
101320437,156219.0,75
101320437,113027.0,76
101320437,113643.0,70
101320437,119252.0,67
101320437,144759.0,94
101320478,110497.0,78
101320478,127934.0,93
101320478,122706.0,88
101320478,126300.0,78
